"","ssuid","monthly_childcare_expenditure","k_under2","k_3to5","k_6to10","METRO","reg_ratio","criminal_records","daycare_regulations","monthly_job_hrs","monthly_wage","monthly_earned_income","monthly_unearned_income","education","age","log_expenditure","H","F","d1","d2","d3"
"5626",881860068451,108.642857142857,0,0,1,1,6,1,1,20.8333333333333,1002,1002,-918.5,12,31.4166666666667,4.68806596264403,1,1,0,0,0
"5627",881860068552,1086.42857142857,0,1,2,1,6,1,1,40,0,0,-21.0972222222222,16,40.1666666666667,6.99065105563808,1,1,0,0,0
"5628",881860068925,0,0,2,0,1,6,1,1,42.5,3929.83333333333,3947.33333333333,-3619.76388888889,13,30.4166666666667,0,1,0,0,1,0
"5629",881860073097,0,1,1,1,1,5,1,1,0,0,1490,-1303.83333333333,12,31,0,0,0,1,0,0
"5630",881860073108,0,0,1,1,1,6,1,1,0,0,0,11.8333333333333,13,37.5,0,0,0,1,0,0
"5631",881860073229,0,1,1,2,1,5,1,1,5.33333333333333,399.583333333333,516.25,-491.618055555556,14,31.1666666666667,0,0,0,1,0,0
"5632",881860073470,0,0,0,1,1,6,1,1,55,44300.0833333333,88600.1666666667,-84629.6736111111,18,41.9166666666667,0,1,0,0,1,0
"5633",881860073960,0,0,0,1,1,6,1,1,40,5013.75,5013.75,-4595.77083333333,13,43.4166666666667,0,1,0,0,1,0
"5634",881860086285,3454.84285714286,0,1,1,1,6,1,1,7.5,475.833333333333,475.833333333333,670.236111111111,21,38.5,8.14753225243017,0,1,1,0,1
"5635",881860086730,869.142857142857,1,0,1,0,8,1,1,40,1289.58333333333,1289.58333333333,-1155.11805555556,12,30.5833333333333,6.76750750432387,1,1,0,0,0
"5636",881860092167,0,1,1,0,0,8,1,1,15.1041666666667,562.5,562.5,-515.277777777778,12,22.6666666666667,0,0,0,1,0,0
"5637",881860092414,0,1,0,0,1,5,1,1,28.75,978.333333333333,978.333333333333,-896.805555555556,12,26.9166666666667,0,1,0,0,1,0
"5638",881860092801,0,1,0,1,1,5,1,1,0,0,750,-687.5,14,37.25,0,0,0,1,0,0
"5639",881860114360,0,0,0,1,0,9.16666666666667,1.16666666666667,1.16666666666667,10.6666666666667,203,203,-186,12,34.5,0,0,0,1,0,0
"5640",881860121092,260.742857142857,0,0,3,1,6,1,1,0,0,0,0.416666666666667,16,36.0833333333333,5.56353469999793,0,1,1,0,1
"5641",881860126086,434.571428571429,0,2,1,1,5,2,2,31.6666666666667,831.166666666667,831.166666666667,-831.583333333333,13,32.5833333333333,6.07436032376392,1,1,0,0,0
"5642",881860126120,0,0,0,2,1,5,1,1,43,11487.5833333333,11487.5833333333,-10530.2013888889,18,43.3333333333333,0,1,0,0,1,0
"5643",881860126298,0,0,0,1,1,5,1,1,36,3128.91666666667,3128.91666666667,-2868.17361111111,16,45.1666666666667,0,1,0,0,1,0
"5644",881860126394,0,0,0,1,1,5,1,1,0,0,3110,-2851.08333333333,16,48.0833333333333,0,0,0,1,0,0
"5645",881860126440,0,2,0,0,1,8,1,1,10.1875,426.25,426.25,-365.513888888889,12,36.0833333333333,0,0,0,1,0,0
